fecha,A Coruña,Vigo,Ourense,Santiago,Lugo
1985-09-25 06:00:00,16.2836,15.555084,13.914459,15.326569,14.560944
1985-09-26 06:00:00,15.770905,15.657623,13.356842,14.368561,13.431061
1985-09-27 06:00:00,15.20816,16.260895,14.973785,13.952301,12.173004
1985-09-28 06:00:00,15.746246,16.757965,15.138824,14.007965,12.738434
1985-09-29 06:00:00,14.934967,13.725983,13.878326,12.41153,12.544342
1985-09-30 06:00:00,21.448883,17.710602,14.513336,17.107086,15.193024
1986-06-01 06:00:00,12.680817,12.585114,8.587067,12.055817,10.671051
1986-06-02 06:00:00,12.166168,12.357574,8.812653,11.154449,9.746246
1986-06-03 06:00:00,12.549225,13.510162,10.584381,11.9808655,10.738678
1986-06-04 06:00:00,12.198395,13.163239,10.223785,11.298004,10.438629
1986-06-05 06:00:00,11.810822,13.01004,9.845978,10.746368,10.150665
1986-06-06 06:00:00,11.322662,12.50235,9.910553,10.334381,8.9711
1986-06-07 06:00:00,9.686676,9.417145,5.1007385,7.4933167,5.485504
1986-06-08 06:00:00,9.728668,10.873199,7.160309,7.92984,6.6720276
1986-06-09 06:00:00,9.818146,11.019318,9.855255,8.7829895,8.0954895
1986-06-10 06:00:00,12.330597,13.529816,13.150909,12.172394,12.328644
1986-06-11 06:00:00,11.03714,11.1562805,9.720734,9.584015,8.705109
1986-06-12 06:00:00,13.683136,15.1284485,13.694855,13.5815735,13.167511
1986-06-13 06:00:00,13.149078,13.76236,10.033844,11.270172,10.584625
1986-06-14 06:00:00,13.419098,14.122223,10.669098,11.733551,10.655426
1986-06-15 06:00:00,14.162262,15.826324,13.435699,13.127106,11.289215
1986-06-16 06:00:00,13.611359,13.326202,13.175812,11.945343,10.986359
1986-06-17 06:00:00,13.8697815,14.41275,12.508453,13.514313,13.375641
1986-06-18 06:00:00,12.557037,12.336334,11.1214905,11.1214905,10.646881
1986-06-19 06:00:00,13.046417,12.8315735,12.788605,12.421417,11.899933
1986-06-20 06:00:00,11.680084,11.648834,10.244537,10.615631,9.398834
1986-06-21 06:00:00,11.790924,11.458893,10.749908,10.400299,9.408112
1986-06-22 06:00:00,12.285309,11.984528,11.013824,10.86734,10.097809
1986-06-23 06:00:00,12.058014,12.140045,10.727936,10.766998,9.524811
1986-06-24 06:00:00,13.405426,12.393707,8.885895,11.917145,8.860504
1986-06-25 06:00:00,11.417389,10.866608,11.141998,10.048248,10.298248
1986-06-26 06:00:00,13.431305,13.599274,12.005524,11.327789,11.605133
1986-06-27 06:00:00,13.309723,13.317535,13.036285,12.335114,12.710114
1986-06-28 06:00:00,13.756256,12.232819,12.894928,12.486725,13.291412
1986-06-29 06:00:00,13.370148,13.573273,14.418976,12.645538,12.538116
1986-06-30 06:00:00,11.7388,12.063019,10.811066,11.045441,10.662628
1986-07-01 06:00:00,11.451447,12.803009,11.318634,10.090118,9.85379
1986-07-02 06:00:00,15.000641,15.477203,16.320953,13.899078,13.69986
1986-07-03 06:00:00,14.313995,14.806183,13.3940735,13.26712,12.521027
1986-07-04 06:00:00,14.09317,15.341217,14.079498,12.515045,12.251373
1986-07-05 06:00:00,14.259796,16.398468,18.38089,14.0469055,14.621124
1986-07-06 06:00:00,16.2919,15.846588,14.770416,15.506744,14.606354
1986-07-07 06:00:00,13.340851,13.926788,10.903351,11.200226,10.59671
1986-07-08 06:00:00,14.214508,15.081696,12.443024,12.443024,12.267242
1986-07-09 06:00:00,14.559601,15.129913,13.116241,13.147491,11.838898
1986-07-10 06:00:00,14.941071,15.277008,15.298492,12.310211,12.138336
1986-07-11 06:00:00,15.902618,15.217072,15.849884,15.580353,14.863556
1986-07-12 06:00:00,15.1423645,15.984161,14.615021,14.372833,14.337677
1986-07-13 06:00:00,14.401764,14.134186,10.462311,12.84317,11.278717
1986-07-14 06:00:00,15.012604,15.020416,12.069244,13.520416,12.002838
1986-07-15 06:00:00,17.260406,17.28189,14.4166565,15.53775,14.01236
1986-07-16 06:00:00,16.464508,17.355133,14.800446,15.294586,13.075836
1986-07-17 06:00:00,17.148224,18.538849,15.324005,15.929474,15.1892395
1986-07-18 06:00:00,15.147614,16.452301,13.997223,14.340973,13.282379
1986-07-19 06:00:00,14.435699,14.115387,9.685699,12.500153,10.58609
1986-07-20 06:00:00,14.346588,15.692291,12.504791,12.403229,11.942291
1986-07-21 06:00:00,15.415924,17.11905,15.222565,13.703033,13.283112
1986-07-22 06:00:00,15.739166,16.161041,17.430573,15.000885,15.381744
1986-07-23 06:00:00,15.601715,16.763824,15.812653,15.244293,14.000153
1986-07-24 06:00:00,13.977081,13.598175,11.527863,12.02005,10.875519
1986-07-25 06:00:00,14.273956,13.916534,11.242706,12.02005,10.797394
1986-07-26 06:00:00,15.41861,14.863922,12.711578,14.254547,13.178375
1986-07-27 06:00:00,14.907745,15.417511,13.04837,13.657745,12.157745
1986-07-28 06:00:00,15.659943,16.45877,17.116974,15.650177,13.804474
1986-07-29 06:00:00,17.008087,16.082306,13.595978,16.011993,15.0784
1986-07-30 06:00:00,15.52005,15.969269,17.615753,14.861847,14.740753
1986-07-31 06:00:00,15.395172,16.057281,15.789703,14.723297,14.469391
1986-08-01 06:00:00,12.161041,14.137604,12.901276,10.719635,10.549713
1986-08-02 06:00:00,15.362091,17.3367,15.590607,16.240997,16.526154
1986-08-03 06:00:00,15.029694,15.389069,15.892975,14.357819,14.193756
1986-08-04 06:00:00,12.436676,13.397614,10.737457,10.049957,9.346832
1986-08-05 06:00:00,11.6197815,11.22525,9.1315,8.129547,8.23111
1986-08-06 06:00:00,12.93338,12.290802,12.788849,9.177521,8.904083
1986-08-07 06:00:00,15.940094,17.139313,16.557281,16.151031,16.240875
1986-08-08 06:00:00,13.000153,13.02359,13.36734,10.945465,11.826324
1986-08-09 06:00:00,17.53946,17.336334,15.812897,16.566803,14.242584
1986-08-10 06:00:00,16.24295,16.418732,16.565216,16.12967,14.674591
1986-08-11 06:00:00,14.513092,13.739655,14.245514,13.491608,13.042389
1986-08-12 06:00:00,14.21402,13.284332,10.674957,11.991364,11.717926
1986-08-13 06:00:00,14.154449,14.019684,11.338043,12.230621,11.734528
1986-08-14 06:00:00,14.949493,13.98465,13.429962,14.303009,14.472931
1986-08-15 06:00:00,16.663483,14.985748,16.09903,14.612701,15.864655
1986-08-16 06:00:00,16.44693,14.935211,14.991852,14.403961,14.810211
1986-08-17 06:00:00,17.41043,17.594025,15.283478,16.312775,15.451447
1986-08-18 06:00:00,17.64273,17.230621,16.609528,16.537262,15.547028
1986-08-19 06:00:00,14.353668,15.654449,14.298981,13.306793,12.213043
1986-08-20 06:00:00,11.17569,13.937408,12.650299,9.367096,9.007721
1986-08-21 06:00:00,12.43277,11.514801,11.569489,10.755035,11.817535
1986-08-22 06:00:00,18.165192,17.881989,16.747223,17.221832,16.880035
1986-08-23 06:00:00,14.753326,13.837311,12.222076,12.450592,11.806061
1986-08-24 06:00:00,14.216095,14.253204,12.329376,13.128204,11.997345
1986-08-25 06:00:00,12.748688,14.820953,11.545563,9.97525,8.779938
1986-08-26 06:00:00,14.833527,17.386261,16.796417,15.771027,15.452667
1986-08-27 06:00:00,12.962555,12.400055,8.681305,10.538727,9.950836
1986-08-28 06:00:00,12.354401,11.871979,9.64151,9.741119,9.432526
1986-08-29 06:00:00,12.347565,10.95694,6.351471,9.742096,8.589752
1986-08-30 06:00:00,12.448883,10.411774,5.372711,9.376617,6.763336
1986-08-31 06:00:00,13.51236,12.342438,8.205719,11.328766,9.6666565
1986-09-01 06:00:00,14.720856,14.914215,11.453278,12.545074,11.195465
1986-09-02 06:00:00,14.496246,15.484528,15.566559,13.736481,11.783356
1986-09-03 06:00:00,16.981354,16.36612,16.887604,15.280182,15.543854
1986-09-04 06:00:00,15.430328,16.664703,15.049469,14.23111,13.805328
1986-09-05 06:00:00,15.804352,16.845367,15.993805,16.443024,13.653961
1986-09-06 06:00:00,15.582428,13.646881,14.279694,14.588287,15.164459
1986-09-07 06:00:00,15.357697,14.845978,12.869415,13.888947,14.10379
1986-09-08 06:00:00,15.114044,13.885529,13.31131,13.502716,13.412872
1986-09-09 06:00:00,16.349518,15.931549,16.82608,15.796783,15.040924
1986-09-10 06:00:00,17.830963,18.127838,16.649323,17.58487,15.522369
1986-09-11 06:00:00,18.53006,17.963654,17.190216,17.569122,16.412872
1986-09-12 06:00:00,17.936798,17.120392,17.292267,16.934845,16.364532
1986-09-13 06:00:00,18.449127,18.199127,18.085846,17.86319,17.197174
1986-09-14 06:00:00,18.25467,18.225372,18.164825,17.776154,17.307404
1986-09-15 06:00:00,17.500519,18.242706,17.559113,16.705597,16.539581
1986-09-16 06:00:00,15.09903,15.270905,13.452545,14.372467,12.772858
1986-09-17 06:00:00,13.5034485,14.681183,13.0659485,12.739777,11.511261
1986-09-18 06:00:00,13.151886,12.796417,10.603058,11.667511,10.052277
1986-09-19 06:00:00,13.996002,13.322174,9.355377,11.726471,10.011627
1986-09-20 06:00:00,15.076202,16.69339,14.720734,14.199249,12.441437
1986-09-21 06:00:00,16.119293,17.756012,15.127106,15.851715,14.074371
1986-09-22 06:00:00,16.89737,16.836823,15.846588,15.411041,14.741119
1986-09-23 06:00:00,16.622955,16.583893,16.142487,15.64444,14.996002
1986-09-24 06:00:00,14.540192,14.419098,13.921051,13.542145,12.87027
1986-09-25 06:00:00,13.160797,13.602203,13.113922,11.930328,11.373688
1986-09-26 06:00:00,12.733551,10.89566,8.08316,9.081207,9.649567
1986-09-27 06:00:00,12.566559,11.308746,6.7325745,10.047028,9.535309
1986-09-28 06:00:00,12.442047,12.420563,7.5065002,8.819,7.0436096
1986-09-29 06:00:00,13.339508,13.437164,8.792633,10.296539,9.218414
1986-09-30 06:00:00,12.093658,12.433502,6.871002,9.333893,7.0331116
1987-06-01 06:00:00,10.619293,12.230621,11.160309,8.943512,8.644684
1987-06-02 06:00:00,11.995392,14.151642,14.796173,12.552032,11.759064
1987-06-03 06:00:00,15.233673,15.134064,15.48172,14.749298,13.848907
1987-06-04 06:00:00,13.807526,13.942291,11.713776,12.903229,10.911041
1987-06-05 06:00:00,15.013947,14.965118,14.42215,14.252228,13.4534
1987-06-06 06:00:00,15.1839905,14.8402405,12.295319,14.291412,12.211334
1987-06-07 06:00:00,15.165436,14.901764,14.229889,14.319733,13.284576
1987-06-08 06:00:00,10.913239,10.86441,9.219879,9.565582,8.059723
1987-06-09 06:00:00,10.0086975,9.254791,7.377838,8.295807,6.9129944
1987-06-10 06:00:00,11.702057,11.739166,10.272369,10.709869,9.213776
1987-06-11 06:00:00,12.106842,12.210358,10.366608,11.089264,9.167389
1987-06-12 06:00:00,11.6961975,12.92276,10.995026,11.500885,10.153229
1987-06-13 06:00:00,12.518951,13.171295,11.548248,11.796295,10.235748
1987-06-14 06:00:00,10.751129,10.503082,8.397614,9.001129,7.905426
1987-06-15 06:00:00,10.365875,9.953766,8.826813,9.092438,6.817047
1987-06-16 06:00:00,9.747223,9.419098,7.74527,8.798004,7.6769104
1987-06-17 06:00:00,9.706207,9.380035,5.2706604,6.8663635,4.917145
1987-06-18 06:00:00,11.335358,10.765045,7.696686,8.622467,6.7377014
1987-06-19 06:00:00,15.005157,14.628204,12.632111,13.872345,12.333282
1987-06-20 06:00:00,13.649078,14.91861,13.8854065,13.309235,12.266266
1987-06-21 06:00:00,12.574982,12.510529,10.088654,11.137482,10.414825
1987-06-22 06:00:00,14.246979,14.075104,10.264557,12.842682,10.3524475
1987-06-23 06:00:00,13.959259,15.381134,12.467072,12.886993,12.287384
1987-06-24 06:00:00,13.999298,15.911407,13.518829,12.817657,12.649689
1987-06-25 06:00:00,14.075958,15.091583,13.411896,12.843536,12.380646
1987-06-26 06:00:00,13.55545,14.600372,12.233185,12.397247,12.606232
1987-06-27 06:00:00,13.2916565,15.426422,13.455719,12.85611,12.022125
1987-06-28 06:00:00,14.982574,16.168121,16.40445,13.173981,13.355621
1987-06-29 06:00:00,16.060944,16.865631,19.254303,16.3461,17.293365
1987-06-30 06:00:00,15.446075,18.477325,19.354279,15.157013,15.766388
1987-07-01 06:00:00,15.287384,17.10965,15.488556,14.332306,14.097931
1987-07-02 06:00:00,16.479767,19.165314,17.491486,16.39383,16.110626
1987-07-03 06:00:00,17.229645,19.315582,17.983551,17.83902,16.768707
1987-07-04 06:00:00,17.999298,19.48758,17.438751,17.438751,16.979767
1987-07-05 06:00:00,17.648956,18.223175,19.055206,18.648956,17.77591
1987-07-06 06:00:00,16.626862,18.040924,17.17569,16.595612,15.548737
1987-07-07 06:00:00,16.333893,17.35147,15.601471,16.048737,15.392487
1987-07-08 06:00:00,15.491852,16.616852,15.542633,14.640289,13.939117
1987-07-09 06:00:00,15.236603,17.168243,15.57254,14.131134,13.560822
1987-07-10 06:00:00,16.115387,19.34195,18.285309,16.197418,14.562653
1987-07-11 06:00:00,17.219025,16.508087,18.84793,16.699493,17.44168
1987-07-12 06:00:00,16.348663,17.139679,16.334991,15.520538,14.874054
1987-07-13 06:00:00,17.592316,18.385284,18.89505,17.117706,16.723175
1987-07-14 06:00:00,15.925079,16.946564,17.848907,15.782501,15.839142
1987-07-15 06:00:00,16.334015,15.841827,14.822296,15.179718,13.210968
1987-07-16 06:00:00,16.547882,16.961945,16.577179,16.073273,15.047882
1987-07-17 06:00:00,16.041534,17.377472,17.13919,16.1763,14.729034
1987-07-18 06:00:00,13.657135,13.184479,10.998932,12.534088,10.924713
1987-07-19 06:00:00,13.907379,12.667145,10.690582,11.831207,10.817535
1987-07-20 06:00:00,14.565826,13.464264,10.069733,11.737701,11.038483
1987-07-21 06:00:00,14.335114,13.204254,9.362457,12.223785,10.915192
1987-07-22 06:00:00,14.050201,13.696686,10.657623,11.977936,10.847076
1987-07-23 06:00:00,14.88443,14.232086,11.435211,13.110992,12.101227
1987-07-24 06:00:00,15.1527405,14.844147,12.613678,14.072662,12.082428
1987-07-25 06:00:00,15.228424,14.554596,11.068268,14.189362,12.775299
1987-07-26 06:00:00,13.691071,13.452789,9.380524,11.566071,10.271149
1987-07-27 06:00:00,14.505524,14.931305,11.056305,13.066071,10.72818
1987-07-28 06:00:00,15.060455,17.378815,12.76358,13.38858,12.517487
1987-07-29 06:00:00,15.775299,17.578033,15.933502,15.011627,14.097565
1987-07-30 06:00:00,15.893097,15.680206,12.691925,15.096222,14.029816
1987-07-31 06:00:00,14.8854065,14.402985,9.8541565,13.311188,11.3385315
1987-08-01 06:00:00,15.937653,16.201324,12.670074,14.484528,13.033356
1987-08-02 06:00:00,16.058502,18.228424,13.992096,15.052643,13.585846
1987-08-03 06:00:00,16.213531,18.774078,15.686188,15.315094,15.160797
1987-08-04 06:00:00,16.925446,18.251617,18.913727,16.835602,16.392242
1987-08-05 06:00:00,16.204254,17.034332,17.225739,16.399567,14.786285
1987-08-06 06:00:00,16.863678,16.818756,15.830475,16.516022,15.154694
1987-08-07 06:00:00,16.829498,16.534576,16.395905,16.202545,14.315826
1987-08-08 06:00:00,15.116852,15.714508,15.85318,13.499664,11.814117
1987-08-09 06:00:00,15.007477,14.907867,13.739899,13.583649,13.034821
1987-08-10 06:00:00,15.539581,14.834503,13.402863,13.750519,12.967316
1987-08-11 06:00:00,14.958649,14.708649,13.929352,14.019196,14.148102
1987-08-12 06:00:00,15.246857,17.584747,15.354279,14.5867,14.903107
1987-08-13 06:00:00,18.189972,19.303253,21.797394,18.21341,17.766144
1987-08-14 06:00:00,17.687775,17.943634,20.85379,17.101837,17.31668
1987-08-15 06:00:00,17.642975,19.043365,20.045319,17.510162,18.373444
1987-08-16 06:00:00,17.735748,16.13028,17.895905,17.856842,18.145905
1987-08-17 06:00:00,18.123932,17.08487,16.57315,16.995026,15.944244
1987-08-18 06:00:00,17.940826,16.729889,13.747467,17.292389,14.511139
1987-08-19 06:00:00,16.824738,16.324738,16.02005,16.322784,16.539581
1987-08-20 06:00:00,17.304108,16.429108,15.157623,16.870514,14.837311
1987-08-21 06:00:00,16.328033,17.22647,18.51358,16.017487,16.76944
1987-08-22 06:00:00,16.768951,17.09317,15.794342,16.198639,15.56192
1987-08-23 06:00:00,16.040924,14.603424,13.146393,14.10733,12.349518
1987-08-24 06:00:00,15.6197815,14.891266,13.805328,14.143219,12.379547
1987-08-25 06:00:00,12.266998,11.315826,10.78067,10.700592,11.595123
1987-08-26 06:00:00,12.930084,13.797272,11.180084,10.275787,9.019928
1987-08-27 06:00:00,15.427643,15.052643,12.777252,13.740143,12.560455
1987-08-28 06:00:00,15.379303,14.701569,10.226959,13.4964905,11.461334
1987-08-29 06:00:00,16.621735,17.57486,13.549469,15.440094,13.649078
1987-08-30 06:00:00,18.908112,18.406158,18.443268,17.777252,16.404205
1987-08-31 06:00:00,17.641876,17.446564,16.690704,17.151642,15.339142
1987-09-01 06:00:00,17.616486,17.608673,16.661407,16.911407,15.26297
1987-09-02 06:00:00,16.840729,16.164948,16.08487,16.594635,14.000885
1987-09-03 06:00:00,15.591339,14.396027,14.8940735,14.038605,13.933136
1987-09-04 06:00:00,14.632233,15.306061,14.946686,13.083405,13.323639
1987-09-05 06:00:00,13.332428,12.547272,11.3246155,10.357819,11.885162
1987-09-06 06:00:00,15.052887,14.718903,10.787262,14.779449,13.422028
1987-09-07 06:00:00,14.848297,15.03775,14.774078,13.799469,13.365875
1987-09-08 06:00:00,15.061066,15.908722,14.461456,13.670441,13.4888
1987-09-09 06:00:00,13.846466,15.352325,12.276154,12.285919,13.03006
1987-09-10 06:00:00,14.611969,14.852203,12.410797,13.102203,11.8229065
1987-09-11 06:00:00,15.25296,15.653351,13.793976,13.19632,12.19632
1987-09-12 06:00:00,17.141266,14.154938,13.242828,14.342438,12.442047
1987-09-13 06:00:00,17.602936,16.972076,13.335358,14.237701,12.81192
1987-09-14 06:00:00,15.77066,16.647614,16.74527,13.821442,15.62027
1987-09-15 06:00:00,15.781891,17.084625,18.7565,14.906891,13.1197815
1987-09-16 06:00:00,17.452301,17.37027,15.667145,16.448395,14.55191
1987-09-17 06:00:00,18.018707,19.256989,18.442535,17.184723,15.456207
1987-09-18 06:00:00,18.59488,19.098785,16.167145,16.028473,14.702301
1987-09-19 06:00:00,20.09256,19.000763,20.676544,17.291779,16.809357
1987-09-20 06:00:00,18.816803,18.68399,17.279694,18.00235,16.738678
1987-09-21 06:00:00,17.39029,16.786774,14.515289,16.39029,14.753571
1987-09-22 06:00:00,17.442413,17.151398,16.126007,16.874054,15.469757
1987-09-23 06:00:00,14.813385,15.061432,14.475494,13.561432,12.182526
1987-09-24 06:00:00,13.490753,15.174347,13.953644,12.699738,11.688019
1987-09-25 06:00:00,19.468658,18.18155,17.26358,18.01358,17.001862
1987-09-26 06:00:00,16.9357,17.334137,15.232574,16.326324,14.537262
1987-09-27 06:00:00,15.983795,16.61856,15.202545,15.075592,13.472076
1987-09-28 06:00:00,14.328522,15.7933655,13.162506,12.742584,11.049225
1987-09-29 06:00:00,13.0433655,15.0277405,11.535553,11.0336,9.264069
1987-09-30 06:00:00,14.741852,14.648102,13.818024,13.54068,11.171539
1988-06-01 06:00:00,13.3055725,13.971588,12.4461975,12.459869,11.772369
1988-06-02 06:00:00,12.598175,13.814972,12.307159,11.498566,11.64505
1988-06-03 06:00:00,11.914459,13.240631,12.3871155,10.769928,10.875397
1988-06-04 06:00:00,11.6579895,11.200958,8.732208,9.687286,8.8454895
1988-06-05 06:00:00,10.737457,9.653473,5.1456604,8.30191,7.389801
1988-06-06 06:00:00,11.035431,10.469025,6.7815247,8.896759,7.863556
1988-06-07 06:00:00,11.287506,11.094147,9.076569,9.406647,7.805084
1988-06-08 06:00:00,12.536163,12.506866,11.723663,10.954132,10.06546
1988-06-09 06:00:00,12.75528,12.71817,9.56192,11.169342,8.929108
1988-06-10 06:00:00,11.846588,13.0868225,10.8524475,9.981354,10.614166
1988-06-11 06:00:00,12.9964905,14.010162,11.082428,10.963287,8.62735
1988-06-12 06:00:00,11.524811,11.808014,10.110748,9.806061,9.206451
1988-06-13 06:00:00,12.85733,11.318268,10.208893,11.427643,10.535065
1988-06-14 06:00:00,13.776276,13.239166,11.975494,12.543854,11.643463
1988-06-15 06:00:00,14.04776,12.7743225,11.614166,13.407135,11.936432
1988-06-16 06:00:00,12.214752,11.540924,10.246002,10.517487,8.747955
1988-06-17 06:00:00,13.81485,12.082428,11.187897,12.1683655,11.078522
1988-06-18 06:00:00,13.990631,13.959381,12.205475,13.256256,11.623444
1988-06-19 06:00:00,12.927643,13.964752,11.82608,11.156158,10.910065
1988-06-20 06:00:00,13.96817,15.958405,13.202545,13.634186,13.175201
1988-06-21 06:00:00,15.358063,16.549469,14.563141,14.402985,14.899078
1988-06-22 06:00:00,14.80838,17.023224,14.566193,13.972443,14.382599
1988-06-23 06:00:00,16.82486,17.738922,15.240875,16.078766,14.98111
1988-06-24 06:00:00,16.18045,16.307404,14.457794,15.344513,14.401154
1988-06-25 06:00:00,14.5121155,13.863678,10.1683655,13.133209,11.822662
1988-06-26 06:00:00,14.025299,14.501862,12.05069,12.337799,11.074127
1988-06-27 06:00:00,15.222809,14.422028,12.810699,14.515778,12.566559
1988-06-28 06:00:00,15.353424,15.037018,13.820221,14.410065,12.775299
1988-06-29 06:00:00,13.768951,14.372467,12.175201,12.229889,11.06778
1988-06-30 06:00:00,14.937897,14.891022,12.3871155,13.6839905,11.209381
1988-07-01 06:00:00,13.697174,14.441315,13.523346,12.923737,11.652252
1988-07-02 06:00:00,15.732086,15.923492,14.763336,15.112946,13.507477
1988-07-03 06:00:00,12.996979,13.436432,11.616119,11.952057,10.3055725
1988-07-04 06:00:00,13.190094,13.910797,13.647125,11.944,11.539703
1988-07-05 06:00:00,12.977936,13.233795,11.839264,12.196686,10.878326
1988-07-06 06:00:00,12.992828,13.008453,12.477203,11.8541565,10.910797
1988-07-07 06:00:00,13.018463,13.0399475,10.936432,11.745026,9.4461975
1988-07-08 06:00:00,15.103668,15.019684,11.064606,13.988434,11.252106
1988-07-09 06:00:00,11.334625,12.6041565,11.352203,10.442047,11.469391
1988-07-10 06:00:00,12.953766,13.3229065,11.6197815,11.672516,11.264313
1988-07-11 06:00:00,15.173859,14.736359,13.636749,13.423859,13.021515
1988-07-12 06:00:00,15.810211,16.626617,15.025055,14.855133,14.077789
1988-07-13 06:00:00,16.311432,15.340729,14.356354,14.549713,12.858307
1988-07-14 06:00:00,13.305939,12.958282,10.684845,11.098907,10.571564
1988-07-15 06:00:00,13.234161,12.677521,9.054474,10.991974,9.952911
1988-07-16 06:00:00,13.4930725,14.838776,11.879791,11.129791,9.989166
1988-07-17 06:00:00,15.13028,17.202545,13.628326,14.700592,13.509186
1988-07-18 06:00:00,16.099152,17.48587,17.57962,16.442902,15.618683
1988-07-19 06:00:00,16.885162,16.541412,17.80899,16.906647,16.691803
1988-07-20 06:00:00,15.1094055,15.16214,15.138702,13.9375305,14.1406555
1988-07-21 06:00:00,18.352692,17.153473,16.471832,17.462067,16.085114
1988-07-22 06:00:00,18.577423,17.948517,18.08133,17.661407,17.102814
1988-07-23 06:00:00,18.79129,18.058868,17.349884,17.742462,17.074493
1988-07-24 06:00:00,13.023102,13.941071,11.413727,12.277008,10.907867
1988-07-25 06:00:00,12.29715,12.849884,10.332306,10.306915,10.105743
1988-07-26 06:00:00,15.781036,14.859161,13.531036,14.4861145,12.513458
1988-07-27 06:00:00,14.301422,14.514313,12.883453,12.740875,12.47525
1988-07-28 06:00:00,12.328278,13.047028,11.797028,10.787262,10.334137
1988-07-29 06:00:00,14.016144,15.248566,13.848175,12.949738,11.9888
1988-07-30 06:00:00,13.42691,12.167145,9.044098,10.524567,9.194489
1988-07-31 06:00:00,13.024567,14.229645,12.077301,9.569489,9.055817
1988-08-01 06:00:00,15.846588,15.286041,13.870026,14.3368225,12.041901
1988-08-02 06:00:00,13.912994,15.022369,14.889557,12.928619,13.791901
1988-08-03 06:00:00,15.832306,16.306915,15.039337,15.011993,13.814728
1988-08-04 06:00:00,14.106842,13.983795,10.347076,11.866608,10.059967
1988-08-05 06:00:00,14.997467,15.421295,11.087311,12.538483,12.407623
1988-08-06 06:00:00,15.200348,16.887848,14.282379,13.74527,12.383942
1988-08-07 06:00:00,16.411041,15.864166,14.3836975,15.168854,14.491119
1988-08-08 06:00:00,14.092316,12.057159,12.230988,12.3013,13.854034
1988-08-09 06:00:00,16.235016,14.084625,12.664703,15.317047,14.0885315
1988-08-10 06:00:00,15.094147,14.836334,15.654694,15.021881,15.850006
1988-08-11 06:00:00,16.30899,14.396881,13.541412,14.713287,11.406647
1988-08-12 06:00:00,14.114777,14.9409485,14.499542,13.382355,14.106964
1988-08-13 06:00:00,14.987701,15.765045,13.886139,14.591217,13.856842
1988-08-14 06:00:00,15.442169,15.182404,14.971466,14.350372,14.969513
1988-08-15 06:00:00,16.950104,15.3524475,13.620026,15.518463,14.563385
1988-08-16 06:00:00,14.288239,14.772614,15.112457,12.973785,14.899567
1988-08-17 06:00:00,14.889679,13.194366,12.467804,13.417023,14.051788
1988-08-18 06:00:00,16.878204,15.784454,13.241486,15.477814,14.766876
1988-08-19 06:00:00,16.673126,18.036407,18.462189,16.710236,17.411407
1988-08-20 06:00:00,15.393463,14.924713,12.750885,13.643463,12.217682
1988-08-21 06:00:00,15.330475,14.068756,11.312897,13.109772,11.476959
1988-08-22 06:00:00,13.555817,12.631989,7.8624573,11.169098,10.419098
1988-08-23 06:00:00,16.70108,16.14444,14.062408,15.880768,14.099518
1988-08-24 06:00:00,14.458527,13.995636,12.694855,12.716339,12.9565735
1988-08-25 06:00:00,14.493195,15.938507,14.077179,13.225616,12.985382
1988-08-26 06:00:00,14.092804,14.25882,10.889679,11.649445,9.387726
1988-08-27 06:00:00,16.77652,18.147614,15.227692,14.723785,14.673004
1988-08-28 06:00:00,16.977081,15.943878,14.430206,15.451691,14.189972
1988-08-29 06:00:00,13.305817,13.680817,12.854645,11.710114,10.792145
1988-08-30 06:00:00,11.676178,12.049225,9.521881,9.662506,8.37735
1988-08-31 06:00:00,13.39151,10.366119,9.8524475,9.323151,6.6356506
1988-09-01 06:00:00,17.329498,16.909576,15.802155,16.194733,15.53653
1988-09-02 06:00:00,14.049225,14.379303,12.062897,12.029694,11.123444
1988-09-03 06:00:00,16.55484,15.119293,10.293121,14.859528,12.050934
1988-09-04 06:00:00,17.760162,16.250397,12.648834,16.44571,14.254303
1988-09-05 06:00:00,13.727692,13.661285,12.305817,12.116364,10.87027
1988-09-06 06:00:00,13.780426,16.040192,13.74527,12.911285,12.292145
1988-09-07 06:00:00,19.015533,18.724518,17.33194,17.595612,16.074127
1988-09-08 06:00:00,17.76065,18.787994,19.596588,17.661041,15.282135
1988-09-09 06:00:00,16.239655,18.59317,16.99942,15.233795,15.06778
1988-09-10 06:00:00,14.81485,14.226959,10.476959,12.709381,12.141022
1988-09-11 06:00:00,15.097565,14.746002,12.07608,12.972565,12.320221
1988-09-12 06:00:00,15.428131,15.478912,12.818756,14.4652405,13.615631
1988-09-13 06:00:00,13.743439,14.499298,11.76297,12.046173,11.159454
1988-09-14 06:00:00,13.694244,12.79776,8.873932,11.340729,9.5555725
1988-09-15 06:00:00,12.569244,11.39151,6.3719788,10.125885,8.36026
1988-09-16 06:00:00,12.729401,11.184479,6.717682,10.162994,8.284088
1988-09-17 06:00:00,13.206451,11.835358,8.138092,10.362701,8.798248
1988-09-18 06:00:00,13.857574,12.369293,8.699371,11.320465,9.537262
1988-09-19 06:00:00,13.343414,12.874664,8.116852,10.044586,7.950836
1988-09-20 06:00:00,12.877594,12.195953,12.674469,11.0572815,9.690094
1988-09-21 06:00:00,13.0659485,14.61087,13.64212,12.4565735,11.919464
1988-09-22 06:00:00,13.943268,12.681549,11.521393,12.751862,11.929596
1988-09-23 06:00:00,13.957916,13.543854,11.366119,12.014557,10.662994
